State,County,City,Date,Total_Cases
New Jersey,Camden,WATERFORD TWP,5/15/2020,44
New Jersey,Camden,WINSLOW TWP,5/15/2020,403
New Jersey,Camden,WOODLYNNE,5/15/2020,66
New Jersey,Camden,UNKNOWN,5/15/2020,7
New Jersey,Camden,AUDUBON BORO,5/16/2020,46
New Jersey,Camden,BARRINGTON,5/16/2020,33
New Jersey,Camden,BELLMAWR,5/16/2020,92
New Jersey,Camden,BERLIN BORO,5/16/2020,40
New Jersey,Camden,BERLIN TWP,5/16/2020,23
New Jersey,Camden,BROOKLAWN,5/16/2020,20
New Jersey,Camden,CAMDEN,5/16/2020,1626
New Jersey,Camden,CHERRY HILL,5/16/2020,772
New Jersey,Camden,CHESILHURST,5/16/2020,22
New Jersey,Camden,CLEMENTON,5/16/2020,51
New Jersey,Camden,COLLINGSWOOD,5/16/2020,61
New Jersey,Camden,GIBBSBORO,5/16/2020,6
New Jersey,Camden,GLOUCESTER CITY,5/16/2020,78
New Jersey,Camden,GLOUCESTER TWP,5/16/2020,455
New Jersey,Camden,HADDONFIELD,5/16/2020,40
New Jersey,Camden,HADDON HEIGHTS,5/16/2020,21
New Jersey,Camden,HADDON TWP,5/16/2020,73
New Jersey,Camden,HI-NELLA,5/16/2020,3
New Jersey,Camden,LAUREL SPRINGS,5/16/2020,14
New Jersey,Camden,LAWNSIDE,5/16/2020,29
New Jersey,Camden,LINDENWOLD,5/16/2020,310
New Jersey,Camden,MAGNOLIA,5/16/2020,18
New Jersey,Camden,MERCHANTVILLE,5/16/2020,35
New Jersey,Camden,MT. EPHRAIM,5/16/2020,17
New Jersey,Camden,OAKLYN,5/16/2020,23
New Jersey,Camden,PENNSAUKEN,5/16/2020,500
New Jersey,Camden,PINE HILL,5/16/2020,85
New Jersey,Camden,PINE VALLEY,5/16/2020,0
New Jersey,Camden,RUNNEMEDE,5/16/2020,60
New Jersey,Camden,SOMERDALE,5/16/2020,43
New Jersey,Camden,STRATFORD,5/16/2020,42
New Jersey,Camden,TAVISTOCK,5/16/2020,0
New Jersey,Camden,VOORHEES TWP,5/16/2020,375
New Jersey,Camden,WATERFORD TWP,5/16/2020,44
New Jersey,Camden,WINSLOW TWP,5/16/2020,411
New Jersey,Camden,WOODLYNNE,5/16/2020,66
New Jersey,Camden,UNKNOWN,5/16/2020,7
New Jersey,Camden,AUDUBON BORO,5/17/2020,47
New Jersey,Camden,BARRINGTON,5/17/2020,34
New Jersey,Camden,BELLMAWR,5/17/2020,94
New Jersey,Camden,BERLIN BORO,5/17/2020,41
New Jersey,Camden,BERLIN TWP,5/17/2020,24
New Jersey,Camden,BROOKLAWN,5/17/2020,20
New Jersey,Camden,CAMDEN,5/17/2020,1655
New Jersey,Camden,CHERRY HILL,5/17/2020,778
New Jersey,Camden,CHESILHURST,5/17/2020,23
New Jersey,Camden,CLEMENTON,5/17/2020,52
New Jersey,Camden,COLLINGSWOOD,5/17/2020,62
New Jersey,Camden,GIBBSBORO,5/17/2020,6
New Jersey,Camden,GLOUCESTER CITY,5/17/2020,79
New Jersey,Camden,GLOUCESTER TWP,5/17/2020,462
New Jersey,Camden,HADDONFIELD,5/17/2020,40
New Jersey,Camden,HADDON HEIGHTS,5/17/2020,22
New Jersey,Camden,HADDON TWP,5/17/2020,74
New Jersey,Camden,HI-NELLA,5/17/2020,3
New Jersey,Camden,LAUREL SPRINGS,5/17/2020,15
New Jersey,Camden,LAWNSIDE,5/17/2020,29
New Jersey,Camden,LINDENWOLD,5/17/2020,320
New Jersey,Camden,MAGNOLIA,5/17/2020,18
New Jersey,Camden,MERCHANTVILLE,5/17/2020,36
New Jersey,Camden,MT. EPHRAIM,5/17/2020,18
New Jersey,Camden,OAKLYN,5/17/2020,23
New Jersey,Camden,PENNSAUKEN,5/17/2020,507
New Jersey,Camden,PINE HILL,5/17/2020,86
New Jersey,Camden,PINE VALLEY,5/17/2020,0
New Jersey,Camden,RUNNEMEDE,5/17/2020,60
New Jersey,Camden,SOMERDALE,5/17/2020,44
New Jersey,Camden,STRATFORD,5/17/2020,43
New Jersey,Camden,TAVISTOCK,5/17/2020,0
New Jersey,Camden,VOORHEES TWP,5/17/2020,399
New Jersey,Camden,WATERFORD TWP,5/17/2020,44
New Jersey,Camden,WINSLOW TWP,5/17/2020,413
New Jersey,Camden,WOODLYNNE,5/17/2020,66
New Jersey,Camden,UNKNOWN,5/17/2020,7
New Jersey,Camden,AUDUBON BORO,5/18/2020,47
New Jersey,Camden,BARRINGTON,5/18/2020,34
New Jersey,Camden,BELLMAWR,5/18/2020,98
New Jersey,Camden,BERLIN BORO,5/18/2020,41
New Jersey,Camden,BERLIN TWP,5/18/2020,26
New Jersey,Camden,BROOKLAWN,5/18/2020,20
New Jersey,Camden,CAMDEN,5/18/2020,1668
New Jersey,Camden,CHERRY HILL,5/18/2020,783
New Jersey,Camden,CHESILHURST,5/18/2020,23
New Jersey,Camden,CLEMENTON,5/18/2020,52
New Jersey,Camden,COLLINGSWOOD,5/18/2020,62
New Jersey,Camden,GIBBSBORO,5/18/2020,6
New Jersey,Camden,GLOUCESTER CITY,5/18/2020,79
New Jersey,Camden,GLOUCESTER TWP,5/18/2020,475
New Jersey,Camden,HADDONFIELD,5/18/2020,40
New Jersey,Camden,HADDON HEIGHTS,5/18/2020,22
New Jersey,Camden,HADDON TWP,5/18/2020,74
New Jersey,Camden,HI-NELLA,5/18/2020,3
New Jersey,Camden,LAUREL SPRINGS,5/18/2020,15
New Jersey,Camden,LAWNSIDE,5/18/2020,30
New Jersey,Camden,LINDENWOLD,5/18/2020,325
New Jersey,Camden,MAGNOLIA,5/18/2020,18
New Jersey,Camden,MERCHANTVILLE,5/18/2020,36
New Jersey,Camden,MT. EPHRAIM,5/18/2020,18
New Jersey,Camden,OAKLYN,5/18/2020,23
New Jersey,Camden,PENNSAUKEN,5/18/2020,514
New Jersey,Camden,PINE HILL,5/18/2020,87
New Jersey,Camden,PINE VALLEY,5/18/2020,0
New Jersey,Camden,RUNNEMEDE,5/18/2020,61
New Jersey,Camden,SOMERDALE,5/18/2020,44
New Jersey,Camden,STRATFORD,5/18/2020,43
New Jersey,Camden,TAVISTOCK,5/18/2020,0
New Jersey,Camden,VOORHEES TWP,5/18/2020,416
New Jersey,Camden,WATERFORD TWP,5/18/2020,46
New Jersey,Camden,WINSLOW TWP,5/18/2020,417
New Jersey,Camden,WOODLYNNE,5/18/2020,66
New Jersey,Camden,UNKNOWN,5/18/2020,7
New Jersey,Camden,AUDUBON BORO,5/19/2020,48
New Jersey,Camden,BARRINGTON,5/19/2020,34
New Jersey,Camden,BELLMAWR,5/19/2020,98
New Jersey,Camden,BERLIN BORO,5/19/2020,42
New Jersey,Camden,BERLIN TWP,5/19/2020,26
New Jersey,Camden,BROOKLAWN,5/19/2020,20
New Jersey,Camden,CAMDEN,5/19/2020,1710
New Jersey,Camden,CHERRY HILL,5/19/2020,786
New Jersey,Camden,CHESILHURST,5/19/2020,24
New Jersey,Camden,CLEMENTON,5/19/2020,53
New Jersey,Camden,COLLINGSWOOD,5/19/2020,63
New Jersey,Camden,GIBBSBORO,5/19/2020,6
New Jersey,Camden,GLOUCESTER CITY,5/19/2020,79
New Jersey,Camden,GLOUCESTER TWP,5/19/2020,491
New Jersey,Camden,HADDONFIELD,5/19/2020,43
New Jersey,Camden,HADDON HEIGHTS,5/19/2020,22
New Jersey,Camden,HADDON TWP,5/19/2020,74
New Jersey,Camden,HI-NELLA,5/19/2020,3
New Jersey,Camden,LAUREL SPRINGS,5/19/2020,16
New Jersey,Camden,LAWNSIDE,5/19/2020,30
New Jersey,Camden,LINDENWOLD,5/19/2020,339
New Jersey,Camden,MAGNOLIA,5/19/2020,18
New Jersey,Camden,MERCHANTVILLE,5/19/2020,37
New Jersey,Camden,MT. EPHRAIM,5/19/2020,18
New Jersey,Camden,OAKLYN,5/19/2020,24
New Jersey,Camden,PENNSAUKEN,5/19/2020,519
New Jersey,Camden,PINE HILL,5/19/2020,87
New Jersey,Camden,PINE VALLEY,5/19/2020,0
New Jersey,Camden,RUNNEMEDE,5/19/2020,61
New Jersey,Camden,SOMERDALE,5/19/2020,44
New Jersey,Camden,STRATFORD,5/19/2020,44
New Jersey,Camden,TAVISTOCK,5/19/2020,0
New Jersey,Camden,VOORHEES TWP,5/19/2020,417
New Jersey,Camden,WATERFORD TWP,5/19/2020,48
New Jersey,Camden,WINSLOW TWP,5/19/2020,421
New Jersey,Camden,WOODLYNNE,5/19/2020,67
New Jersey,Camden,UNKNOWN,5/19/2020,7
New Jersey,Camden,AUDUBON BORO,5/20/2020,48
New Jersey,Camden,BARRINGTON,5/20/2020,34
New Jersey,Camden,BELLMAWR,5/20/2020,100
New Jersey,Camden,BERLIN BORO,5/20/2020,42
New Jersey,Camden,BERLIN TWP,5/20/2020,26
New Jersey,Camden,BROOKLAWN,5/20/2020,20
New Jersey,Camden,CAMDEN,5/20/2020,1734
New Jersey,Camden,CHERRY HILL,5/20/2020,793
New Jersey,Camden,CHESILHURST,5/20/2020,24
New Jersey,Camden,CLEMENTON,5/20/2020,54
New Jersey,Camden,COLLINGSWOOD,5/20/2020,64
New Jersey,Camden,GIBBSBORO,5/20/2020,6
New Jersey,Camden,GLOUCESTER CITY,5/20/2020,79
New Jersey,Camden,GLOUCESTER TWP,5/20/2020,506
New Jersey,Camden,HADDONFIELD,5/20/2020,43
New Jersey,Camden,HADDON HEIGHTS,5/20/2020,22
New Jersey,Camden,HADDON TWP,5/20/2020,74
New Jersey,Camden,HI-NELLA,5/20/2020,3
New Jersey,Camden,LAUREL SPRINGS,5/20/2020,16
New Jersey,Camden,LAWNSIDE,5/20/2020,32
New Jersey,Camden,LINDENWOLD,5/20/2020,348
New Jersey,Camden,MAGNOLIA,5/20/2020,18
New Jersey,Camden,MERCHANTVILLE,5/20/2020,39
New Jersey,Camden,MT. EPHRAIM,5/20/2020,18
New Jersey,Camden,OAKLYN,5/20/2020,24
New Jersey,Camden,PENNSAUKEN,5/20/2020,526
New Jersey,Camden,PINE HILL,5/20/2020,88
New Jersey,Camden,PINE VALLEY,5/20/2020,0
New Jersey,Camden,RUNNEMEDE,5/20/2020,61
New Jersey,Camden,SOMERDALE,5/20/2020,45
New Jersey,Camden,STRATFORD,5/20/2020,45
New Jersey,Camden,TAVISTOCK,5/20/2020,0
New Jersey,Camden,VOORHEES TWP,5/20/2020,422
New Jersey,Camden,WATERFORD TWP,5/20/2020,50
New Jersey,Camden,WINSLOW TWP,5/20/2020,425
New Jersey,Camden,WOODLYNNE,5/20/2020,67
New Jersey,Camden,UNKNOWN,5/20/2020,7
New Jersey,Camden,AUDUBON BORO,5/21/2020,49
New Jersey,Camden,BARRINGTON,5/21/2020,34
New Jersey,Camden,BELLMAWR,5/21/2020,100
New Jersey,Camden,BERLIN BORO,5/21/2020,42
New Jersey,Camden,BERLIN TWP,5/21/2020,27
New Jersey,Camden,BROOKLAWN,5/21/2020,21
New Jersey,Camden,CAMDEN,5/21/2020,1784
New Jersey,Camden,CHERRY HILL,5/21/2020,798
New Jersey,Camden,CHESILHURST,5/21/2020,24
New Jersey,Camden,CLEMENTON,5/21/2020,58
New Jersey,Camden,COLLINGSWOOD,5/21/2020,64
New Jersey,Camden,GIBBSBORO,5/21/2020,6
New Jersey,Camden,GLOUCESTER CITY,5/21/2020,81
New Jersey,Camden,GLOUCESTER TWP,5/21/2020,507
New Jersey,Camden,HADDONFIELD,5/21/2020,44
New Jersey,Camden,HADDON HEIGHTS,5/21/2020,23
New Jersey,Camden,HADDON TWP,5/21/2020,74
New Jersey,Camden,HI-NELLA,5/21/2020,3
New Jersey,Camden,LAUREL SPRINGS,5/21/2020,17
New Jersey,Camden,LAWNSIDE,5/21/2020,32
New Jersey,Camden,LINDENWOLD,5/21/2020,352
New Jersey,Camden,MAGNOLIA,5/21/2020,18
New Jersey,Camden,MERCHANTVILLE,5/21/2020,42
New Jersey,Camden,MT. EPHRAIM,5/21/2020,19
New Jersey,Camden,OAKLYN,5/21/2020,24
New Jersey,Camden,PENNSAUKEN,5/21/2020,533
New Jersey,Camden,PINE HILL,5/21/2020,91
New Jersey,Camden,PINE VALLEY,5/21/2020,0
New Jersey,Camden,RUNNEMEDE,5/21/2020,63
New Jersey,Camden,SOMERDALE,5/21/2020,45
New Jersey,Camden,STRATFORD,5/21/2020,47
New Jersey,Camden,TAVISTOCK,5/21/2020,0
New Jersey,Camden,VOORHEES TWP,5/21/2020,429
New Jersey,Camden,WATERFORD TWP,5/21/2020,53
New Jersey,Camden,WINSLOW TWP,5/21/2020,429
New Jersey,Camden,WOODLYNNE,5/21/2020,67
New Jersey,Camden,UNKNOWN,5/21/2020,7
New Jersey,Camden,AUDUBON BORO,5/22/2020,50
New Jersey,Camden,BARRINGTON,5/22/2020,34
New Jersey,Camden,BELLMAWR,5/22/2020,100
New Jersey,Camden,BERLIN BORO,5/22/2020,42
New Jersey,Camden,BERLIN TWP,5/22/2020,27
New Jersey,Camden,BROOKLAWN,5/22/2020,21
New Jersey,Camden,CAMDEN,5/22/2020,1793
New Jersey,Camden,CHERRY HILL,5/22/2020,809
New Jersey,Camden,CHESILHURST,5/22/2020,24
New Jersey,Camden,CLEMENTON,5/22/2020,58
New Jersey,Camden,COLLINGSWOOD,5/22/2020,64
New Jersey,Camden,GIBBSBORO,5/22/2020,6
New Jersey,Camden,GLOUCESTER CITY,5/22/2020,83
New Jersey,Camden,GLOUCESTER TWP,5/22/2020,513
New Jersey,Camden,HADDONFIELD,5/22/2020,44
New Jersey,Camden,HADDON HEIGHTS,5/22/2020,23
New Jersey,Camden,HADDON TWP,5/22/2020,74
New Jersey,Camden,HI-NELLA,5/22/2020,3
New Jersey,Camden,LAUREL SPRINGS,5/22/2020,17
New Jersey,Camden,LAWNSIDE,5/22/2020,33
New Jersey,Camden,LINDENWOLD,5/22/2020,357
New Jersey,Camden,MAGNOLIA,5/22/2020,18
New Jersey,Camden,MERCHANTVILLE,5/22/2020,42
New Jersey,Camden,MT. EPHRAIM,5/22/2020,19
New Jersey,Camden,OAKLYN,5/22/2020,24
New Jersey,Camden,PENNSAUKEN,5/22/2020,535
New Jersey,Camden,PINE HILL,5/22/2020,93
New Jersey,Camden,PINE VALLEY,5/22/2020,0
New Jersey,Camden,RUNNEMEDE,5/22/2020,63
New Jersey,Camden,SOMERDALE,5/22/2020,45
New Jersey,Camden,STRATFORD,5/22/2020,47
New Jersey,Camden,TAVISTOCK,5/22/2020,0
New Jersey,Camden,VOORHEES TWP,5/22/2020,433
New Jersey,Camden,WATERFORD TWP,5/22/2020,54
New Jersey,Camden,WINSLOW TWP,5/22/2020,431
New Jersey,Camden,WOODLYNNE,5/22/2020,67
New Jersey,Camden,UNKNOWN,5/22/2020,7
New Jersey,Camden,AUDUBON BORO,5/26/2020,51
New Jersey,Camden,BARRINGTON,5/26/2020,37
New Jersey,Camden,BELLMAWR,5/26/2020,103
New Jersey,Camden,BERLIN BORO,5/26/2020,43
New Jersey,Camden,BERLIN TWP,5/26/2020,32
New Jersey,Camden,BROOKLAWN,5/26/2020,23
New Jersey,Camden,CAMDEN,5/26/2020,1887
New Jersey,Camden,CHERRY HILL,5/26/2020,850
New Jersey,Camden,CHESILHURST,5/26/2020,24
New Jersey,Camden,CLEMENTON,5/26/2020,59
New Jersey,Camden,COLLINGSWOOD,5/26/2020,68
New Jersey,Camden,GIBBSBORO,5/26/2020,6
New Jersey,Camden,GLOUCESTER CITY,5/26/2020,85
New Jersey,Camden,GLOUCESTER TWP,5/26/2020,554
New Jersey,Camden,HADDONFIELD,5/26/2020,44
New Jersey,Camden,HADDON HEIGHTS,5/26/2020,24
New Jersey,Camden,HADDON TWP,5/26/2020,75
New Jersey,Camden,HI-NELLA,5/26/2020,3
New Jersey,Camden,LAUREL SPRINGS,5/26/2020,17
New Jersey,Camden,LAWNSIDE,5/26/2020,37
New Jersey,Camden,LINDENWOLD,5/26/2020,380
New Jersey,Camden,MAGNOLIA,5/26/2020,20
New Jersey,Camden,MERCHANTVILLE,5/26/2020,42
New Jersey,Camden,MT. EPHRAIM,5/26/2020,21
New Jersey,Camden,OAKLYN,5/26/2020,24
New Jersey,Camden,PENNSAUKEN,5/26/2020,562
New Jersey,Camden,PINE HILL,5/26/2020,97
New Jersey,Camden,PINE VALLEY,5/26/2020,0
New Jersey,Camden,RUNNEMEDE,5/26/2020,66
New Jersey,Camden,SOMERDALE,5/26/2020,48
New Jersey,Camden,STRATFORD,5/26/2020,50
New Jersey,Camden,TAVISTOCK,5/26/2020,0
New Jersey,Camden,VOORHEES TWP,5/26/2020,464
New Jersey,Camden,WATERFORD TWP,5/26/2020,61
New Jersey,Camden,WINSLOW TWP,5/26/2020,441
New Jersey,Camden,WOODLYNNE,5/26/2020,70
New Jersey,Camden,UNKNOWN,5/26/2020,7
New Jersey,Camden,AUDUBON BORO,5/27/2020,51
New Jersey,Camden,BARRINGTON,5/27/2020,37
New Jersey,Camden,BELLMAWR,5/27/2020,103
New Jersey,Camden,BERLIN BORO,5/27/2020,43
New Jersey,Camden,BERLIN TWP,5/27/2020,32
New Jersey,Camden,BROOKLAWN,5/27/2020,23
New Jersey,Camden,CAMDEN,5/27/2020,1917
New Jersey,Camden,CHERRY HILL,5/27/2020,853
New Jersey,Camden,CHESILHURST,5/27/2020,24
New Jersey,Camden,CLEMENTON,5/27/2020,59
New Jersey,Camden,COLLINGSWOOD,5/27/2020,71
New Jersey,Camden,GIBBSBORO,5/27/2020,6
New Jersey,Camden,GLOUCESTER CITY,5/27/2020,86
New Jersey,Camden,GLOUCESTER TWP,5/27/2020,557
New Jersey,Camden,HADDONFIELD,5/27/2020,44
New Jersey,Camden,HADDON HEIGHTS,5/27/2020,24
New Jersey,Camden,HADDON TWP,5/27/2020,75
New Jersey,Camden,HI-NELLA,5/27/2020,3
New Jersey,Camden,LAUREL SPRINGS,5/27/2020,17
New Jersey,Camden,LAWNSIDE,5/27/2020,37
New Jersey,Camden,LINDENWOLD,5/27/2020,381
New Jersey,Camden,MAGNOLIA,5/27/2020,20
New Jersey,Camden,MERCHANTVILLE,5/27/2020,44
New Jersey,Camden,MT. EPHRAIM,5/27/2020,21
New Jersey,Camden,OAKLYN,5/27/2020,24
New Jersey,Camden,PENNSAUKEN,5/27/2020,569
New Jersey,Camden,PINE HILL,5/27/2020,97
New Jersey,Camden,PINE VALLEY,5/27/2020,0
New Jersey,Camden,RUNNEMEDE,5/27/2020,66
New Jersey,Camden,SOMERDALE,5/27/2020,48
New Jersey,Camden,STRATFORD,5/27/2020,50
New Jersey,Camden,TAVISTOCK,5/27/2020,0
New Jersey,Camden,VOORHEES TWP,5/27/2020,464
New Jersey,Camden,WATERFORD TWP,5/27/2020,61
New Jersey,Camden,WINSLOW TWP,5/27/2020,445
New Jersey,Camden,WOODLYNNE,5/27/2020,70
New Jersey,Camden,UNKNOWN,5/27/2020,7
New Jersey,Camden,AUDUBON BORO,5/28/2020,53
New Jersey,Camden,BARRINGTON,5/28/2020,39
New Jersey,Camden,BELLMAWR,5/28/2020,105
New Jersey,Camden,BERLIN BORO,5/28/2020,43
New Jersey,Camden,BERLIN TWP,5/28/2020,33
New Jersey,Camden,BROOKLAWN,5/28/2020,24
New Jersey,Camden,CAMDEN,5/28/2020,1940
New Jersey,Camden,CHERRY HILL,5/28/2020,861
New Jersey,Camden,CHESILHURST,5/28/2020,24
New Jersey,Camden,CLEMENTON,5/28/2020,61
New Jersey,Camden,COLLINGSWOOD,5/28/2020,73
New Jersey,Camden,GIBBSBORO,5/28/2020,6
New Jersey,Camden,GLOUCESTER CITY,5/28/2020,87
New Jersey,Camden,GLOUCESTER TWP,5/28/2020,574
New Jersey,Camden,HADDONFIELD,5/28/2020,47
New Jersey,Camden,HADDON HEIGHTS,5/28/2020,25
New Jersey,Camden,HADDON TWP,5/28/2020,75
New Jersey,Camden,HI-NELLA,5/28/2020,3
New Jersey,Camden,LAUREL SPRINGS,5/28/2020,17
New Jersey,Camden,LAWNSIDE,5/28/2020,37
New Jersey,Camden,LINDENWOLD,5/28/2020,385
New Jersey,Camden,MAGNOLIA,5/28/2020,21
New Jersey,Camden,MERCHANTVILLE,5/28/2020,44
New Jersey,Camden,MT. EPHRAIM,5/28/2020,21
New Jersey,Camden,OAKLYN,5/28/2020,24
New Jersey,Camden,PENNSAUKEN,5/28/2020,574
New Jersey,Camden,PINE HILL,5/28/2020,100
New Jersey,Camden,PINE VALLEY,5/28/2020,0
New Jersey,Camden,RUNNEMEDE,5/28/2020,67
New Jersey,Camden,SOMERDALE,5/28/2020,50
New Jersey,Camden,STRATFORD,5/28/2020,52
New Jersey,Camden,TAVISTOCK,5/28/2020,0
New Jersey,Camden,VOORHEES TWP,5/28/2020,474
New Jersey,Camden,WATERFORD TWP,5/28/2020,61
New Jersey,Camden,WINSLOW TWP,5/28/2020,451
New Jersey,Camden,WOODLYNNE,5/28/2020,71
New Jersey,Camden,UNKNOWN,5/28/2020,7
New Jersey,Camden,AUDUBON BORO,5/29/2020,53
New Jersey,Camden,BARRINGTON,5/29/2020,40
New Jersey,Camden,BELLMAWR,5/29/2020,106
New Jersey,Camden,BERLIN BORO,5/29/2020,43
New Jersey,Camden,BERLIN TWP,5/29/2020,35
New Jersey,Camden,BROOKLAWN,5/29/2020,24
New Jersey,Camden,CAMDEN,5/29/2020,1952
New Jersey,Camden,CHERRY HILL,5/29/2020,869
New Jersey,Camden,CHESILHURST,5/29/2020,24
New Jersey,Camden,CLEMENTON,5/29/2020,63
New Jersey,Camden,COLLINGSWOOD,5/29/2020,73
New Jersey,Camden,GIBBSBORO,5/29/2020,6
New Jersey,Camden,GLOUCESTER CITY,5/29/2020,87
New Jersey,Camden,GLOUCESTER TWP,5/29/2020,585
New Jersey,Camden,HADDONFIELD,5/29/2020,47
New Jersey,Camden,HADDON HEIGHTS,5/29/2020,25
New Jersey,Camden,HADDON TWP,5/29/2020,78
New Jersey,Camden,HI-NELLA,5/29/2020,4
New Jersey,Camden,LAUREL SPRINGS,5/29/2020,17
New Jersey,Camden,LAWNSIDE,5/29/2020,38
New Jersey,Camden,LINDENWOLD,5/29/2020,387
New Jersey,Camden,MAGNOLIA,5/29/2020,21
New Jersey,Camden,MERCHANTVILLE,5/29/2020,44
New Jersey,Camden,MT. EPHRAIM,5/29/2020,22
New Jersey,Camden,OAKLYN,5/29/2020,24
New Jersey,Camden,PENNSAUKEN,5/29/2020,575
New Jersey,Camden,PINE HILL,5/29/2020,102
New Jersey,Camden,PINE VALLEY,5/29/2020,0
New Jersey,Camden,RUNNEMEDE,5/29/2020,67
New Jersey,Camden,SOMERDALE,5/29/2020,50
New Jersey,Camden,STRATFORD,5/29/2020,52
New Jersey,Camden,TAVISTOCK,5/29/2020,0
New Jersey,Camden,VOORHEES TWP,5/29/2020,478
New Jersey,Camden,WATERFORD TWP,5/29/2020,62
New Jersey,Camden,WINSLOW TWP,5/29/2020,457
New Jersey,Camden,WOODLYNNE,5/29/2020,71
New Jersey,Camden,UNKNOWN,5/29/2020,7
New Jersey,Camden,AUDUBON BORO,6/1/2020,49
New Jersey,Camden,AUDUBON PARK,6/1/2020,5
New Jersey,Camden,BARRINGTON,6/1/2020,40
New Jersey,Camden,BELLMAWR,6/1/2020,112
New Jersey,Camden,BERLIN BORO,6/1/2020,45
New Jersey,Camden,BERLIN TWP,6/1/2020,37
New Jersey,Camden,BROOKLAWN,6/1/2020,24
New Jersey,Camden,CAMDEN,6/1/2020,2024
New Jersey,Camden,CHERRY HILL,6/1/2020,893
New Jersey,Camden,CHESILHURST,6/1/2020,24
New Jersey,Camden,CLEMENTON,6/1/2020,63
New Jersey,Camden,COLLINGSWOOD,6/1/2020,76
New Jersey,Camden,GIBBSBORO,6/1/2020,6
New Jersey,Camden,GLOUCESTER CITY,6/1/2020,89
New Jersey,Camden,GLOUCESTER TWP,6/1/2020,619
New Jersey,Camden,HADDONFIELD,6/1/2020,49
New Jersey,Camden,HADDON HEIGHTS,6/1/2020,25
New Jersey,Camden,HADDON TWP,6/1/2020,79
New Jersey,Camden,HI-NELLA,6/1/2020,4
New Jersey,Camden,LAUREL SPRINGS,6/1/2020,17
New Jersey,Camden,LAWNSIDE,6/1/2020,40
New Jersey,Camden,LINDENWOLD,6/1/2020,402
New Jersey,Camden,MAGNOLIA,6/1/2020,22
New Jersey,Camden,MERCHANTVILLE,6/1/2020,45
New Jersey,Camden,MT. EPHRAIM,6/1/2020,24
New Jersey,Camden,OAKLYN,6/1/2020,24
New Jersey,Camden,PENNSAUKEN,6/1/2020,591
New Jersey,Camden,PINE HILL,6/1/2020,103
New Jersey,Camden,PINE VALLEY,6/1/2020,0
New Jersey,Camden,RUNNEMEDE,6/1/2020,70
New Jersey,Camden,SOMERDALE,6/1/2020,50
New Jersey,Camden,STRATFORD,6/1/2020,54
New Jersey,Camden,TAVISTOCK,6/1/2020,0
New Jersey,Camden,VOORHEES TWP,6/1/2020,489
New Jersey,Camden,WATERFORD TWP,6/1/2020,63
New Jersey,Camden,WINSLOW TWP,6/1/2020,463
New Jersey,Camden,WOODLYNNE,6/1/2020,74
New Jersey,Camden,UNKNOWN,6/1/2020,7
New Jersey,Camden,AUDUBON BORO,6/2/2020,50
New Jersey,Camden,AUDUBON PARK,6/2/2020,6
New Jersey,Camden,BARRINGTON,6/2/2020,41
New Jersey,Camden,BELLMAWR,6/2/2020,114
New Jersey,Camden,BERLIN BORO,6/2/2020,47
New Jersey,Camden,BERLIN TWP,6/2/2020,37
New Jersey,Camden,BROOKLAWN,6/2/2020,24
New Jersey,Camden,CAMDEN,6/2/2020,2035
New Jersey,Camden,CHERRY HILL,6/2/2020,901
New Jersey,Camden,CHESILHURST,6/2/2020,25
New Jersey,Camden,CLEMENTON,6/2/2020,64
New Jersey,Camden,COLLINGSWOOD,6/2/2020,78
New Jersey,Camden,GIBBSBORO,6/2/2020,6
New Jersey,Camden,GLOUCESTER CITY,6/2/2020,90
New Jersey,Camden,GLOUCESTER TWP,6/2/2020,626
New Jersey,Camden,HADDONFIELD,6/2/2020,49
New Jersey,Camden,HADDON HEIGHTS,6/2/2020,25
New Jersey,Camden,HADDON TWP,6/2/2020,80
New Jersey,Camden,HI-NELLA,6/2/2020,4
New Jersey,Camden,LAUREL SPRINGS,6/2/2020,17
New Jersey,Camden,LAWNSIDE,6/2/2020,40
New Jersey,Camden,LINDENWOLD,6/2/2020,403
New Jersey,Camden,MAGNOLIA,6/2/2020,22
New Jersey,Camden,MERCHANTVILLE,6/2/2020,45
New Jersey,Camden,MT. EPHRAIM,6/2/2020,24
New Jersey,Camden,OAKLYN,6/2/2020,24
New Jersey,Camden,PENNSAUKEN,6/2/2020,593
New Jersey,Camden,PINE HILL,6/2/2020,104
New Jersey,Camden,PINE VALLEY,6/2/2020,0
New Jersey,Camden,RUNNEMEDE,6/2/2020,71
New Jersey,Camden,SOMERDALE,6/2/2020,50
New Jersey,Camden,STRATFORD,6/2/2020,54
New Jersey,Camden,VOORHEES TWP,6/2/2020,492
New Jersey,Camden,WATERFORD TWP,6/2/2020,63
New Jersey,Camden,WINSLOW TWP,6/2/2020,468
New Jersey,Camden,WOODLYNNE,6/2/2020,74
New Jersey,Camden,UNKNOWN,6/2/2020,7
New Jersey,Camden,AUDUBON BORO,6/3/2020,50
New Jersey,Camden,AUDUBON PARK,6/3/2020,6
New Jersey,Camden,BARRINGTON,6/3/2020,41
New Jersey,Camden,BELLMAWR,6/3/2020,116
New Jersey,Camden,BERLIN BORO,6/3/2020,47
New Jersey,Camden,BERLIN TWP,6/3/2020,37
New Jersey,Camden,BROOKLAWN,6/3/2020,24
New Jersey,Camden,CAMDEN,6/3/2020,2055
New Jersey,Camden,CHERRY HILL,6/3/2020,915
